Year,Month,Day,TotalPrecip,SolarHours,AvgCloud,MinTemp,AvgTemp,AvgSeaLevelPressure,AvgWindSpeed
2001,4,3,14.5,0.7,9,5.3,8.5,8.1,4.2
2001,4,4,0.5,10,2.8,3.8,7.4,6.1,3.3
2001,4,5,0,10.6,3.5,3.2,11.5,5.8,4
2001,4,6,0,10,8,7,11.6,9.1,4.2
2001,4,7,0,10.7,3.8,7.9,13.5,10.1,3.7
2001,4,8,0,11.2,0.8,8.5,16.1,9.4,2.5
2001,4,9,0,8.5,5.8,11.7,17.2,10.3,4.5
2001,4,10,0,8.3,7,11.2,15.7,12,2.5
2001,4,11,0,6.9,7.5,11,14.9,12.5,1.9
2001,4,12,18,0,10,8,11.5,11.1,5.2
2001,4,13,0,11.1,0.5,7.9,12.3,7,7
2001,4,14,1,3.3,7,7.3,13,8.1,5.4
2001,4,15,0,10.2,2.8,8.5,13.3,8.1,6.7
2001,4,16,0,11.5,1.5,7.1,14.4,8.8,2.9
2001,4,17,0,10.6,3.8,9.1,16.6,8.7,2.7
2001,4,18,0,5.7,8.5,12.2,16.3,10.6,2.1
2001,4,19,0,11.3,2,12.5,16.5,11,3
2001,4,20,0,0.3,9.8,7.3,10.2,9.2,5
2001,4,21,0,1.6,9.3,5.6,9.2,7.2,4.9
2001,4,22,0,11,2.8,6.7,9.8,7.6,5.3
2001,4,23,0,11.9,0.8,5,13,6.2,3.4
2001,4,24,3,0.7,10,10.9,14.7,10.5,3.8
2001,4,25,1,5.2,8.5,8.5,11.3,9.6,4
2001,4,26,0,12.3,0,5.8,10.9,7.1,2.8
2001,4,27,0,11.7,4.8,6.1,13.2,5.9,2
2001,4,28,0,11,4.5,9.1,16.8,6.2,2.7
2001,4,29,2.5,3.5,8.3,11.4,16.7,9.6,3
2001,4,30,0.5,7.4,8,12.6,16,12.4,7.2
2001,5,1,0,0.1,7.5,11.8,14.3,13,2.7
2001,5,2,7.5,0,10,12.5,14.5,13.6,3.5
2001,5,3,12,3.4,9.8,11.7,14,13.1,3.1
2001,5,4,0,4,7.8,11.2,13.5,11.8,3.3
2001,5,5,0,10.3,7.5,10,16.4,12.2,2.9
2001,5,6,0,10.7,3,13.5,20,13.7,3
2001,5,7,0,9,6.8,16.1,22.6,12.6,3.6
2001,5,8,17,0,10,15.9,17.4,16.9,4.5
2001,5,9,5.5,0.3,10,15.6,16.8,17.2,4
2001,5,10,0,7.7,7,13,16.4,13.9,3.5
2001,5,11,0,12.2,3.5,11.3,15.9,10.7,5.2
2001,5,12,0,13.3,0.8,10.8,15,11.7,2.5
2001,5,13,0,13.5,0,11.2,18.7,9.7,2.2
2001,5,14,0,10.3,6.5,14.7,21.2,12.2,2.5
2001,5,15,0,10.9,6.3,17.3,22.5,14.1,2.7
2001,5,16,0,6.2,6.3,15,19.4,14.3,4.3
2001,5,17,0,12.9,0.3,12.2,19,7.7,2.8
2001,5,18,0,12.2,3.3,14.7,22.9,10.1,4.7
2001,5,19,0,2.7,7.5,17.9,21,14.7,5.4
2001,5,20,0,12.4,2.3,15.8,22.6,15.7,3.3
2001,5,21,0,6.8,7.5,16.8,23.6,14.6,2.9
2001,5,22,13.5,0,10,17.7,19.9,17.7,2.5
2001,5,23,11.5,0,10,17.6,18.4,19.3,2.5
2001,5,24,5.5,0,10,17.6,18.5,19.5,1.9
2001,5,25,0,0,10,16.8,18.1,18,2.6
2001,5,26,0,4.3,8.5,16.5,20.5,18.1,4
2001,5,27,0,5,10,15.9,19.2,17,3.1
2001,5,28,0,12.5,3.8,14.7,18.6,15.2,3.3
2001,5,29,0,12.8,0.5,14.8,21.5,14.2,2.5
2001,5,30,2.5,3.7,9.8,17.8,21.2,15.6,2.4
2001,5,31,11,0,10,16.7,18,18.3,4
2001,6,1,0,12.7,7,16,19.7,15.1,5.2
2001,6,2,0,6.3,7.3,16.5,20,14,3.9
2001,6,3,0,13.8,0.5,13.5,21.6,11.3,4.5
2001,6,4,0,11.5,7.3,19.3,22.6,15.2,3.9
2001,6,5,10.5,2.8,10,18.2,22.3,16.5,2.4
2001,6,6,18,0,10,18.3,20.1,21.1,2.8
2001,6,7,1.5,1.6,9.5,19.1,20.7,20.9,4.3
2001,6,8,0.5,0,9.8,18,19.9,19.5,3.3
2001,6,9,0,3.9,7.5,17.9,21.2,19.7,2.4
2001,6,10,0,2.5,10,19.7,21,20.5,2.9
2001,6,11,0,7.5,7.5,15.8,19.8,17.3,4.5
2001,6,12,0,7.7,7.3,14.4,18.6,14.9,4.5
2001,6,13,1,3,10,16.9,19.7,15.8,5.8
2001,6,14,27,0,10,17.1,17.7,18.4,4.6
2001,6,15,16,0,10,17.1,17.5,18.4,4
2001,6,16,0,0.1,10,16.4,18.4,17.2,2.3
2001,6,17,0,8.4,9.3,16.1,20.7,17.9,2.2
2001,6,18,0.5,6.8,6,17.6,23.6,19.7,2.2
2001,6,19,20.5,0,10,21.4,23.4,23.3,5.9
2001,6,20,19.5,0,10,17.4,20.1,21.7,4.5
2001,6,21,1,0.4,8,17.1,18.9,18.5,4.5
2001,6,22,0,4.7,8.5,18.3,21.3,19.8,2.6
2001,6,23,1,0,10,19.5,21.2,21.3,1.7
2001,6,24,31.5,1.4,10,19.9,22,23.8,2.1
2001,6,25,11,1.8,9.8,21.8,25.2,25.3,5.5
2001,6,26,0,5.7,8.3,21.7,25.9,25.2,5.6
2001,6,27,39,0.4,8,21.6,23.5,24.3,4.8
2001,6,28,0,4.6,8,21.6,25.7,22.8,5
2001,6,29,0,4.8,10,23.4,25.3,26.4,3.9
2001,6,30,46.5,0,10,22.4,25,27,4.9
2001,7,1,0,0.1,9.8,20.6,22.5,22.8,5.1
2001,7,2,0,7.1,5.8,20,25.5,25,2.4
2001,7,3,0,4.8,7.8,25.6,27.5,27.1,4.1
2001,7,4,0,11.9,5.3,24,27.2,23.7,4.7
2001,7,5,2,11.3,5.8,24.2,27.9,24.2,4.9
2001,7,6,20,0,10,20,23.5,25.1,4.6
2001,7,7,0,8.5,5.8,19.5,22.5,20.4,6
2001,7,8,0,10.5,0.3,20,24.5,22.6,2.8
2001,7,9,0,10,1.5,21.7,26.3,24,2.2
2001,7,10,0,12,3.5,23.1,27.7,23.3,2.2
2001,7,11,0,7,5.5,24.1,29.2,23.2,3.8
2001,7,12,30,2.9,10,24.4,29,26.8,5.7
2001,7,13,1,6.5,7.8,25.6,28.9,27.9,4.4
2001,7,14,0.5,9.1,5.5,24.9,28.7,29.3,2.3
2001,7,15,1,9.2,4,26.5,29.2,29.5,2.5
2001,7,16,5,2.3,6.5,24.9,27.5,28.8,1.8
2001,7,17,1.5,0,9.5,23.3,24.8,26.8,3
2001,7,18,1,7,8.8,22.8,25.8,25.9,2.6
2001,7,19,4,6.3,6,22.7,25.3,25.8,2.6
2001,7,20,0,12.3,1.8,22.5,26.7,25.9,2
2001,7,21,0,11.4,9.3,24.7,28.9,27.3,2.3
2001,7,22,0,13,5.5,26,30.1,28.5,2.8
2001,7,23,0,12.9,0.8,26.7,30.3,28.2,3.8
2001,7,24,0,10.1,5.8,27,29.3,29.7,4.2
2001,7,25,0,10.2,5.5,24,27.6,27.8,3.6
2001,7,26,0,9.3,5.3,22.8,26,24.4,5
2001,7,27,0,5.6,7,23.7,26.5,27,3.9
2001,7,28,0,8.9,5.8,23.8,27.2,26.7,2.1
2001,7,29,0,11.2,1.5,24.8,29.3,26.3,3
2001,7,30,0,11.3,1.3,25.5,29.9,26.7,3.2
2001,7,31,0,11.6,1.5,26.2,30,26.8,2.8
2001,8,1,0,13.1,0.3,26.1,30.2,28.2,2.8
2001,8,2,0,13.2,0.3,26.4,30.1,31.4,3.9
2001,8,3,0,12,0.5,27,30,31.5,2.3
2001,8,4,0,7.7,5.3,25.8,28.4,29.4,3.2
2001,8,5,0,11.1,4,23.6,26.6,23,5.1
2001,8,6,0,7,8.8,22.4,27.1,24.4,2.3
2001,8,7,0.5,6.6,6.3,24.1,28.2,27,3.1
2001,8,8,1,8.8,5,24.9,29.7,26.7,4
2001,8,9,21,0.2,10,24.2,26.4,29.8,2.8
2001,8,10,8,1.3,10,25.3,26.8,29.2,2.9
2001,8,11,0,5.5,10,24.3,26.5,25.9,4.8
2001,8,12,0,5,9,23.9,26.1,26.2,4
2001,8,13,0,11.3,3.5,25.2,28.7,28.4,3.1
2001,8,14,0,10,0,26.1,29.7,28.5,3.3
2001,8,15,0,12.4,0,25.7,29.4,28.6,3.2
2001,8,16,0,9.4,3.8,25.2,28.8,28.1,3.8
2001,8,17,0,8.2,2.8,25.1,28.2,27,5.2
2001,8,18,0,8.7,5.8,24.8,28.2,26.7,3.8
2001,8,19,0,8.4,4.5,26,28.5,28.3,2.9
2001,8,20,0,3.1,10,25.6,27.6,28.5,2.7
2001,8,21,2,0,10,23.6,25.5,27.3,3.6
2001,8,22,27,0,9.8,23.5,25,28,3.3
2001,8,23,0.5,11.7,3,22.6,26.3,25.5,2.9
2001,8,24,0,9.2,5.3,22.6,26.8,24.9,2.4
2001,8,25,0,9.7,8.5,24.1,27.5,25.5,2.9
2001,8,26,2,0,10,23.2,24.5,25.4,2.6
2001,8,27,0,5.3,9,23.3,25.6,24.6,2.4
2001,8,28,0,9.2,6.3,22.1,25.5,22.7,4
2001,8,29,0,9.2,4.8,21.7,25.2,23,3.4
2001,8,30,18,1,10,20,23.1,23.4,2.7
2001,8,31,3,3,7.5,19.5,22.2,20.7,3.8
2001,9,1,0,8.6,9.3,18.6,23.3,20.2,3.6
2001,9,2,0,8.4,5.3,19.3,24,21.2,4.2
2001,9,3,41,0,10,19.9,22.2,22.5,1.9
2001,9,4,6.5,5.8,9.5,19.7,22.5,22.5,2.3
2001,9,5,0,10.7,4.3,20.4,24.5,22.3,2.6
2001,9,6,3,0.4,9.3,21.3,23.5,22.3,2.3
2001,9,7,28,0,10,22,23,25.1,2
2001,9,8,0,7.6,6.5,21.2,24.6,25.3,5.1
2001,9,9,0,10.1,4,22.5,26.5,27.9,3.5
2001,9,10,14,0,10,24.4,25.2,28.7,3.4
2001,9,11,13,0,10,20.4,22.5,25.4,6.9
2001,9,12,6,5.1,9.8,20.3,22.3,22.8,3.3
2001,9,13,0,0.2,10,20.4,22.5,21.1,3.9
2001,9,14,27.5,0.2,10,20.5,22.4,23.6,4.2
2001,9,15,19.5,0,10,20.7,23.1,24.7,3.5
2001,9,16,1.5,8.8,6.5,20.4,23.6,23.3,4.5
2001,9,17,0,5.3,9.3,21.2,23.6,23.5,2.2
2001,9,18,0,7.1,5.8,21.1,24.1,23.4,2.6
2001,9,19,0,1.2,9.3,20.1,21.8,19.9,4.4
2001,9,20,0,11.3,4.8,19,22.2,18.5,4.5
2001,9,21,4,0,9,14.4,17.3,16.2,4.5
2001,9,22,0,9.2,4.5,12.7,16.4,10.9,6
2001,9,23,0,11.7,0,10.3,16.9,11.8,2.2
2001,9,24,0,11.5,0,13.6,19.6,14,2.5
2001,9,25,0,9,6.5,14.1,20.2,14.7,2.2
2001,9,26,0,10,5.5,17.9,21.8,17.7,2.1
2001,9,27,2.5,7,8.8,17.9,22.6,18.9,2.2
2001,9,28,68.5,6.9,4,13.9,19.2,15.6,4.7
2001,9,29,0,8,8.3,12.3,16.9,12.4,4.1
2001,9,30,2.5,0,10,16.4,17.9,15.6,5
2001,10,1,10,0.5,10,17.7,21,21.4,4.3
2001,10,2,14,3.2,8,17.5,19.6,16.1,5.1
2001,10,3,0,9.5,6.5,14.7,18.5,13.9,5.1
2001,10,4,0,6.2,6.8,15.7,20.1,16.7,3.1
2001,10,5,1.5,2.1,9.8,18,21,18.7,3.2
2001,10,6,0,9.6,7.8,16.3,19,15.2,2.8
2001,10,7,0,9.1,2.5,15,19,14.9,5.9
2001,10,8,0,6,7.8,16.4,19.8,16.4,3.3
2001,10,9,1.5,4.1,7.8,15.1,19.2,16.1,2.4
2001,10,10,19.5,1.1,10,17.6,19.6,19.1,3.5
2001,10,11,1,5.6,7.5,17.8,20.9,17,4.6
2001,10,12,20.5,1.5,9,16,18,16.4,4.4
2001,10,13,6.5,5.2,6.5,14.3,17.7,14.6,2.6
2001,10,14,0,9.8,3,12.9,17.1,13,2.4
2001,10,15,0,9.8,1.3,10.8,16.7,12.8,4.1
2001,10,16,18,0.3,10,16.1,19.2,16.2,2.4
2001,10,17,49.5,0,10,13.5,15.4,15.3,3.3
2001,10,18,0,3.1,6.5,11.3,14.4,11,6.1
2001,10,19,0,8.7,4.3,10.2,14.3,9.9,4.5
2001,10,20,0,9.9,2.5,8.4,14.5,10.5,3.8
2001,10,21,0,0.5,10,13.2,17.6,13,2.2
2001,10,22,22,0,9.8,15.5,16.6,16.2,2
2001,10,23,1,7.5,4.5,14.9,18.4,16.7,3.3
2001,10,24,0,9.8,4,13,16.6,14,2.2
2001,10,25,0,9.5,1.8,12.4,16.1,12.5,3.1
2001,10,26,0,10.2,3.5,10.2,14.8,11.2,3
2001,10,27,0,9.6,4,9.8,15.4,12,2
2001,10,28,1,0.3,10,13.9,18.4,13.8,4.6
2001,10,29,4,1.1,9.3,10.3,14.8,12.7,4.8
2001,10,30,0,7.2,5,8.3,14.1,11.2,2.4
2001,10,31,0,9.3,1,12,15.6,11.1,2.4
2001,11,1,7.5,2.7,7.5,10.7,16.8,11.4,3.8
2001,11,2,21,6.6,9.8,12.6,15,11.5,3.8
2001,11,3,23.5,0,9.3,10.1,12.9,11.7,2.9
2001,11,4,0,6.2,5.5,7.6,11.6,8.8,3.4
2001,11,5,10,2.1,8.8,6.3,12.4,11.6,2.5
2001,11,6,66.5,0,10,9.4,13,11.4,6.3
2001,11,7,0,5.6,5.8,6,10,7.7,3
2001,11,8,0,5.1,7.8,5.7,11.3,9,1.7
2001,11,9,0,0.3,9.8,10,13.5,11.5,3
2001,11,10,7.5,4,6.5,8.3,12.3,10.3,5.1
2001,11,11,0,9.4,4.5,5.8,11,8.3,1.7
2001,11,12,11.5,0.6,10,9.4,11,10.1,2.8
2001,11,13,5,3.4,10,7.6,9.5,7.6,3.2
2001,11,14,2.5,3.2,6.5,4.7,8.4,7.6,3.4
2001,11,15,13.5,9.6,3.3,3.3,9.3,6.3,3
2001,11,16,9.5,4.2,8,8.9,12.3,9,5.6
2001,11,17,27,0.8,10,8.4,10.6,10,5
2001,11,18,0,2,7.3,6.2,9.2,8,1.9
2001,11,19,0.5,6.9,6,6,9.8,8,2.1
2001,11,20,0,9.6,0,4.8,9.6,7.2,2
2001,11,21,0,9.6,0,5.6,10.5,8.2,2
2001,11,22,0,4.9,3,6.2,11.6,9.4,2.4
2001,11,23,0,8.3,1.3,7.2,12.6,9.8,3.2
2001,11,24,0,9.5,0,7.8,12.9,8.4,3.5
2001,11,25,1,6.8,5,5.4,13,8.9,5.7
2001,11,26,12,1,9.8,5.9,9.8,8,6.9
2001,11,27,23.5,1.1,9.8,4.1,5.9,7.5,4.7
2001,11,28,3,1.5,9.5,7.3,9.5,8.4,7.1
2001,11,29,4,1.6,10,9.4,12.7,10,4.8
2001,11,30,10,1.4,9.5,7.2,12.2,10.5,5.7
2001,12,1,2.5,2,8.5,6.9,9.8,8.3,4.7
2001,12,2,5,0.6,9.5,7,9.6,9.4,3.8
2001,12,3,4,0.3,9.8,7.6,11.7,9.4,4.5
2001,12,4,2.5,2.7,9.3,8,9.4,9.7,3.3
2001,12,5,1.5,4.3,8,7.8,11.2,9.7,4.7
2001,12,6,23.5,0.3,10,7,10.1,9.6,5.7
2001,12,7,0,3.1,8.8,3.4,5.9,6.7,5.2
2001,12,8,2.5,3.7,5,2.3,7.3,7.4,3.3
2001,12,9,2,0.2,10,4.9,6.4,7.1,5.1
2001,12,10,2.5,0,10,3,4.5,5.7,4.7
2001,12,11,0,0.4,9.8,3.3,5,5.4,3.1
2001,12,12,0,8.6,6.5,3.3,6.3,5.6,3.1
2001,12,13,30,0,9,5,9.2,9.4,4.9
2001,12,14,6.5,1.3,10,2.7,5.7,6.2,11.8
2001,12,15,12,1.1,9.5,2,4.3,6,12.8
2001,12,16,10.5,0.5,10,2.2,4.5,6.6,4.2
2001,12,17,9.5,1.3,10,4.5,6.8,7.7,5.8
2001,12,18,6.5,0.6,8,1.5,3.5,6.1,3.9
2001,12,19,3,3,10,2.1,4.1,6.5,3.3
2001,12,20,2,0.6,9.8,3,4.3,6.6,3.7
2001,12,21,10.5,0,10,3.3,6.4,6.4,4.6
2001,12,22,8,2.3,9,2.6,5.3,6,7.6
2001,12,23,0,2.6,8.3,2,4.2,5.6,2.5
2001,12,24,10.5,2.3,7,1.4,5,6.7,5.4
2001,12,25,2,5.6,6,0.5,4.7,6.7,3.8
2001,12,26,4,0.5,10,2.2,4.8,6.1,3.4
2001,12,27,0,0.6,9.8,2.4,4.2,6.2,3.5
2001,12,28,5.5,0.4,9.8,2.4,3.4,6.6,3.9
2001,12,29,0,8.9,4,0,5.7,4.9,5.3
2001,12,30,11,0.7,10,0.9,4.8,5.9,11.4
2001,12,31,4.5,2.2,9.8,0.8,3.5,6.5,3.3
2002,1,1,22.5,2.1,9.5,1.7,6.2,6.6,7.1
2002,1,2,24,0,10,-1.7,0.6,5.4,7.4
2002,1,3,9.5,0.1,10,-0.4,2.1,5.3,7.8
2002,1,4,25,0,10,1.2,4.2,6.8,7.3
2002,1,5,13,0.2,10,0.5,4,6.2,8.3
2002,1,6,7.5,0.1,10,0.5,1.8,5.7,3.4
2002,1,7,25.5,6.7,5.5,-1,5.6,5.7,5.3
2002,1,8,31,0,10,0.6,3.1,6,11.4
2002,1,9,16.5,0.3,10,2.2,4.1,6.5,7
2002,1,10,3,1.6,10,3.5,6.9,7.2,6.8
2002,1,11,19.5,0.1,9,4.3,7.8,8.4,4.8
2002,1,12,0,0.3,6.5,3.1,8.4,8,4.2
2002,1,13,0,3.7,8.5,4.3,7.7,7.2,4.2
2002,1,14,0,8.1,0.3,2.3,6.1,6.7,2.9
2002,1,15,1.5,0.3,7.5,3.3,11.8,10.6,4.4
2002,1,16,48,0,10,5.3,9.4,10.9,4.2
2002,1,17,2.5,0.4,10,2.3,3.9,6.5,4.1
2002,1,18,2,0,10,1.9,3.4,5.8,2.7
2002,1,19,0,5.2,8.5,1.3,4.2,5,4.2
2002,1,20,0,7.3,5,0.1,5.5,5.9,3.6
2002,1,21,34.5,0,10,6.4,7.5,9,4.1
2002,1,22,34,0.3,10,0.7,3.3,6.6,8.6
2002,1,23,31,0.2,10,0.5,1.4,6,8.9
2002,1,24,18.5,0.2,10,0.7,1.8,6.2,3.5
2002,1,25,4,0,9.8,0,1.6,5.7,2.5
2002,1,26,3.5,0,7.5,-2.3,1.6,4.9,4.3
2002,1,27,27,0,10,2.9,4.6,7.1,6.5
2002,1,28,5,0.2,10,2.6,4.1,6.3,5.2
2002,1,29,15,0,10,0.2,1.5,5.8,4.3
2002,1,30,23.5,0.9,10,0.3,2.1,5.9,5.9
2002,1,31,3.5,0.6,9,0.5,1.9,5.1,4.1
2002,2,1,1.5,5.8,7.5,-1.3,2.9,5.6,4
2002,2,2,0,0,9,3.3,6,6,3.4
2002,2,3,0,0.2,10,3.1,5.1,6.9,3.3
2002,2,4,0,6.5,4.8,1.2,5.1,6.1,3.7
2002,2,5,0,0.5,10,2.1,6.8,7.1,2
2002,2,6,1,6.6,4.5,2.8,7.1,7,3
2002,2,7,3,1.7,6.5,2.3,6.5,6,5.6
2002,2,8,0,3.3,6.8,3.3,8.5,4.5,5.2
2002,2,9,19,0,9.5,-0.5,2,6.1,4.5
2002,2,10,6,5.5,8.8,-1.1,1.2,5.2,4.4
2002,2,11,18,2.7,9.5,-1.7,0.3,5.1,4.8
2002,2,12,14,0.3,10,0.1,1.1,5.8,3.4
2002,2,13,2,3.3,7.5,-1.1,1.7,5.1,2.7
2002,2,14,1.5,0.9,9.5,-2.1,0.7,5.1,2.6
2002,2,15,7.5,3,9,0.3,2.2,5.2,2.8
2002,2,16,0,5.6,10,0.5,4.6,4.6,2.9
2002,2,17,0,0.2,9.3,3,8,6.3,3.7
2002,2,18,10.5,0.4,10,-0.1,4.1,6,8
2002,2,19,10.5,0,10,-0.4,2.2,5.6,6.5
2002,2,20,0.5,7,5.5,2.3,6.3,6.2,4.2
2002,2,21,0,7.1,6,3,8.7,7,3.6
2002,2,22,5,1,9.5,7.2,9.2,8.9,4.8
2002,2,23,0.5,8.5,7.8,3.8,6.7,6,3.3
2002,2,24,0,5.4,5.5,1.5,4.8,5.4,4.4
2002,2,25,0,9.7,4.8,-0.8,4.3,5.5,2.4
2002,2,26,0,0.2,8,4.5,8.1,7.4,2.8
2002,2,27,0,3.2,7.5,4,9,7.8,1.8
2002,2,28,8,0,10,7.3,8.7,9.7,2.1
2002,3,1,1,4.2,8,7.3,9.5,9.1,3.3
2002,3,2,0,3.4,5,1.8,5.5,7.1,4.4
2002,3,3,0,8.6,3.5,0.1,2.9,4.5,4.2
2002,3,4,0,9.7,3.5,-1.1,5.4,5.1,3.1
2002,3,5,26,0,10,3.3,7.1,7.1,2.7
2002,3,6,18.5,0.6,8.5,5.8,8.7,9.2,7
2002,3,7,11,0.8,10,2.2,5.2,6.5,6.7
2002,3,8,4,4.2,8,0.5,3.8,5.8,2.9
2002,3,9,0,11,0,1.2,8.4,4.9,5.8
2002,3,10,12.5,2.4,5.3,3.9,9.9,8.2,6
2002,3,11,0,10.6,2.8,4.3,8.4,6.3,4.6
2002,3,12,0,6.3,3.8,6,10.5,7.8,5.5
2002,3,13,0,10.7,2,3.7,8.2,5.3,3.5
2002,3,14,0,6.3,8.5,4.3,12.9,5.6,3.3
2002,3,15,4.5,0,10,9,12.6,11.4,6.7
2002,3,16,0,7.6,5,6.8,9.4,8.1,2.6
2002,3,17,0,2.9,6.5,5.1,11.7,7.5,5.3
2002,3,18,1.5,2.7,4,5.3,10.1,6,5.2
2002,3,19,0,9,6.8,7.9,12,6.3,8.1
2002,3,20,0,10.2,3,6.9,10.4,6.8,3
2002,3,21,4,3.2,7.5,7.3,15.5,8.4,8.8
2002,3,22,1.5,0,10,7,9.8,8,3.4
2002,3,23,7,1.3,9,3.2,6.9,6.6,7.8
2002,3,24,12,2,10,0.8,4.5,6.7,3.9
2002,3,25,0,10.8,5.8,2,6.7,6,2.6
2002,3,26,1.5,8.9,5.8,3.8,12.2,8.7,2.4
2002,3,27,27.5,0.3,10,4.9,9.4,9.7,4.5
2002,3,28,0,11.4,3.5,1.4,7.1,5.9,2.7
2002,3,29,26.5,0.7,10,5.8,11.4,9.6,3.4
2002,3,30,0.5,2.5,7,8.2,11.1,10.7,3.5
2002,3,31,0,3.5,9.8,6.7,11.6,10.1,4.6
2002,4,1,0,10,2.3,9.4,15,9.1,4.6
2002,4,2,0,10.4,2.8,10.9,15.7,9.6,3.8
2002,4,3,1.5,7.8,6.3,9.2,13.6,10.5,6.9
2002,4,4,0,9.9,3.3,7.4,10.7,8.2,4.4
2002,4,5,0,11.7,0,4.3,9.8,7.5,4.6
2002,4,6,8.5,4.3,10,6.4,11.9,9.2,3.5
2002,4,7,9.5,3.3,7.5,10.9,16.9,14.1,3
2002,4,8,0.5,0,9.8,11.9,14.7,13.8,3
2002,4,9,5,0.1,10,9.5,11.7,10.2,3.4
2002,4,10,0,5.2,5.8,7.1,11.1,7.4,2.3
2002,4,11,1,8.3,9.8,8.4,12,8.5,2.9
2002,4,12,14,3.2,7,7.8,10.3,9.2,2.8
2002,4,13,0,2.1,5.8,5.4,11.7,7.9,5.5
2002,4,14,0,10.1,5.8,7.1,16.5,6.5,3.8
2002,4,15,0,4.8,9.8,11.2,19.8,10.2,4.3
2002,4,16,1.5,1.1,10,18.8,22.5,13.7,6.4
2002,4,17,22,0,9,10.4,16.6,12.9,7.2
2002,4,18,0,9.1,8.3,9.8,12.8,7.7,4.8
2002,4,19,0,10.4,5.5,7.3,12.3,7.7,2.9
2002,4,20,0,10,8.5,9.8,16.9,10.5,2.6
2002,4,21,16,0,10,13.3,15.4,14.2,2.7
2002,4,22,0,12,2.3,12.6,17.8,15,2.6
2002,4,23,0,5.3,8,14.4,19.8,15.2,1.8
2002,4,24,10.5,0.1,10,12.6,19.3,15.1,3.8
2002,4,25,0.5,5.4,10,9.6,12.5,9.2,6
2002,4,26,0,6.6,8.5,9.1,11.5,8.5,6.3
2002,4,27,0,7.3,8.5,8.7,12.7,9.1,6.2
2002,4,28,0,9,6.3,11,14.8,10.4,5.3
2002,4,29,0,10.9,3.8,10.9,17.7,11.5,3.1
2002,4,30,25.5,0,10,16.6,18.1,15.8,5.2
2002,5,1,23,8.3,8.3,12.2,15.3,13.1,6.8
2002,5,2,0,12.2,0,11.7,16.9,11.2,5.5
2002,5,3,0,9.5,7.5,13.4,20.4,13.3,2.2
2002,5,4,34.5,0,10,16.2,18.6,18.3,2.7
2002,5,5,2,0,10,12.3,15.5,14.9,3.9
2002,5,6,0,10.3,7.3,9.9,14.3,8.8,6.6
2002,5,7,23,0,10,12.6,13.6,13.2,4.2
2002,5,8,14.5,0.1,10,13.7,15.9,16.7,3.8
2002,5,9,0,0,10,13,14.6,14.3,3
2002,5,10,23.5,0.6,10,14.3,16.4,16.3,4
2002,5,11,8.5,0,10,14.3,15.1,15.9,2.6
2002,5,12,0,1.1,9,13.7,15.3,13.6,2.9
2002,5,13,0,9,4.8,10.9,15.6,12.9,2.8
2002,5,14,0,11.3,7.8,12.2,16.8,14,2.8
2002,5,15,0,5.5,10,14.5,17.4,14.3,6.6
2002,5,16,6.5,0.5,10,14.8,16.9,16.2,3.3
2002,5,17,36.5,0,10,15.4,16.2,17,2.1
2002,5,18,9.5,3.6,7.3,12.8,15.5,14.7,3.7
2002,5,19,0,0.8,9.8,12.3,14.7,13,2.1
2002,5,20,1,3.8,8,10.6,14.7,12.7,3.8
2002,5,21,0,10.1,4.3,14.4,17.6,14.6,4.8
2002,5,22,0,4.3,7.3,13.4,20.1,12.8,2.6
2002,5,23,0,9.7,7.8,16.9,20.3,14.1,2.3
2002,5,24,0,9.9,3.3,15.9,18.3,15.2,4.2
2002,5,25,0,13.4,0.8,13.1,18.1,11.1,2.9
2002,5,26,0,9,5.5,12,17.4,11.8,3.7
2002,5,27,0,9.5,3.5,14.5,17.5,14.7,3.1
2002,5,28,0,13,3.8,13.6,17.7,14.3,2.6
2002,5,29,0,7.7,5,14.9,20.2,12.4,2.9
2002,5,30,0,3.2,7.8,16.4,21.6,16.5,3.3
2002,5,31,0,9.5,7.3,18.4,21.9,15.9,3.7
2002,6,1,0,10.8,6.3,18.8,22,18.5,3.9
2002,6,2,0,12.2,4,16.8,20.4,15,3.7
2002,6,3,0,12.7,0,14.4,20.6,12.3,2.9
2002,6,4,0,4.5,3.8,16.1,21.3,14.5,2.6
2002,6,5,0,11.2,2.5,17.5,20.9,16.8,4.4
2002,6,6,0,13,0,16.6,21.3,16.1,3.8
2002,6,7,0,12.7,2.3,17.7,24,17.1,2.5
2002,6,8,0,11.4,6.5,19.9,24.2,18.3,4.1
2002,6,9,0,13.3,2.5,17.3,20.4,13.8,3.3
2002,6,10,0,10.8,9.5,15.9,23.2,11.3,2.2
2002,6,11,51,0.4,9.8,20.5,25.1,23,3.4
2002,6,12,0,8.6,10,21.7,23.5,23.2,4.2
2002,6,13,0,8.4,8,20.9,24.3,21.4,2.8
2002,6,14,28,3.4,10,19.4,22.6,21.9,2.2
2002,6,15,0,1.6,8.5,19.2,20.9,19.8,2.9
2002,6,16,0,8.1,7.5,18.1,21.8,19.5,2
2002,6,17,0,5.5,9.5,19.1,22,18.5,2.7
2002,6,18,0,4.5,8.3,19.8,21.9,19.8,4.6
2002,6,19,0,13.8,4.8,17.7,22.7,17.8,3.1
2002,6,20,0.5,0,10,19,22.5,19.6,2.9
2002,6,21,0.5,8.8,7.3,18.9,22.7,21.4,3.8
